"geo_name","geo_lat","geo_lon","osm_name","osm_lat","osm_lon","name_match","distance"
"Al Madrasah al Ibtidā’īyah lil Banāt","32.19055","34.96675","Al-Quds Open Universit","32.190817200000005","34.9672749","5.555555555555555%","57.687381081315955m"
"Sharikat al Kahrabā’","32.19093","34.97102","General Directorate Of Civil Defenc","32.1910192","34.9705844","8.571428571428571%","42.24985539521453m"
"Mustashfá Qalqīlyah","32.19275","34.9665","UN Health Cente","32.1924463","34.966751","10.526315789473683%","41.162375987184205m"
"Markaz Shurţat Qalqīlyah","32.18968","34.97292","Qalqilia Bus Statio","32.189859600000005","34.9731029","16.666666666666664%","26.345861379234677m"
"Maktab al ‘Amal","32.18936","34.97182","","32.189750599999996","34.97138270000001","0%","59.804126169511875m"
"Masjid Abū ‘Ubaydah","32.188","34.97212","Dalal Pharmacy","32.1880512","34.9718477","5.263157894736842%","26.298023543340946m"
"Madrasat ash Shaymā’","32.18783","34.96649","Abou Bakr El Seddik Primary Schoo","32.1876666","34.966817299999995","6.0606060606060606%","35.790032787031436m"
"Sūq al Khaḑār","32.18805","34.96559","","32.1879686","34.9652027","0%","37.62122537636895m"
"Maḩkamat aş Şulḩ","32.18772","34.96536","","32.187239500000004","34.965125799999996","0%","57.67840804492846m"
"Iskān al Aţibbā’","32.20298","35.29825","Tala23 El Mobde3en","32.202680699999995","35.2980434","11.11111111111111%","38.48351090791322m"
"Sharikat az Zuyūt an Nabātīyah","32.20917","35.29235","مستودع مشروبات","32.2092438","35.2918601","3.3333333333333335%","46.90619248472974m"
"Şaydalīyat Sāhir","32.21055","35.28236","Saher Pharmacy","32.2106731","35.2824143","6.25%","14.57894026186313m"
"Madrasat al Ḩājj Ma‘zūz al Mişrī","32.21311","35.28565","Shiehk Yousif Dwaikat Tomb Shrine","32.2126898","35.28547329999999","9.090909090909092%","49.48437518733129m"
"Al Madrasah ath Thānawīyah aş Şinā‘īyah","32.21604","35.29674","كلية هشام الحجاوي","32.215753","35.296589700000006","2.564102564102564%","34.8371596392548m"
"Madrasat Abū Bakr aş Şiddīq","32.22709","35.30091","مدرسة ابو بكر الصديق","32.2267947","35.3009797","3.7037037037037033%","33.39860541022545m"
"Madrasat ‘Uthmān Bin ‘Affān","32.22889","35.30232","مدرسة عثمان بن عفان للذكور","32.228804","35.302704600000006","3.7037037037037033%","37.484912552768186m"
"Masjid Abū Bakr aş Şiddīq","32.22777","35.30282","مسجد ابو بكر الصديق","32.2278621","35.3028739","4.0%","11.40692358796375m"
"Şaydalīyat Sanā’","32.22633","35.30321","الرفاعي للتكييف والتبريد","32.226851","35.3032573","4.166666666666666%","57.94587425129172m"
"Kullīyat al Funūn al Jamīlah","32.22773","35.22138","Collage of Art","32.2276335","35.2213329","7.142857142857142%","11.585351125772101m"
"Mabná Kullīyat al ‘Ulūm","32.2279","35.22365","كلية الهندسة -جامعة النجاح","32.2279025","35.2231","3.8461538461538463%","51.84300611615177m"
"Al Mujamma‘ ar Riyāḑī","32.22749","35.22459","physical education buildin","32.2277956","35.2244815","7.6923076923076925%","35.39781771765546m"
"Masjid ‘Izz ad Dīn al Qassām","32.23232","35.2431","","32.232224699999996","35.24276679999999","0%","33.135855435858154m"
"Maḩaţţat at Tamīmī lil Maḩrūqāt","32.23086","35.24624","","32.2307976","35.2464404","0%","20.11637739944443m"
"Jāmi‘at al Quds al Maftūḩah","32.22683","35.23449","قهوة الجامعة","32.2265748","35.2343195","3.7037037037037033%","32.54441703142653m"
"Madrasat Kamāl Junblāţ","32.22496","35.23365","مدرسة فدوى طوقان للبنات","32.2253664","35.233501200000006","4.3478260869565215%","47.19826744059657m"
"Madrasat Banāt Rafīdyā","32.22464","35.23292","Home of Dr. Othman Othma","32.2242442","35.2327213","8.333333333333332%","47.71991559151903m"
"Al Bank al ‘Arabī wa al Urdunnī","32.22395","35.23009","paltel - Rafedia","32.2240661","35.2304643","6.451612903225806%","37.55804690353121m"
"Maqarr ‘Arafāt","32.22362","35.23342","rafedya","32.2233743","35.233762799999994","21.428571428571427%","42.26693828694072m"
"Al Madrasah ath Thānawīyah al Islāmīyah","32.21191","35.27759","المدرسة الاسلامية للبنين","32.2118099","35.2777494","2.564102564102564%","18.682558156022598m"
"As Sijn al Markazī","32.21374","35.27591","المقاطعه","32.214271600000004","35.2759304","0%","58.98078452291069m"
"Wizārat aş Şiḩḩah","32.21455","35.27629","وزارة الصحة","32.214473999999996","35.2766407","5.88235294117647%","34.118606290492m"
"Şaydalīyat al ‘Arīḑ","32.21524","35.27787","Areed Pharmac","32.2152458","35.2776342","10.526315789473683%","22.238575527772205m"
"Kanīsat al Bishārah al Urthūdhuksīyah","32.22337","35.23371","laymoun w n3na","32.2233142","35.234049","2.7027027027027026%","32.548851138730015m"
"Sharikat ash Shaḩn as Sarī‘","32.22151","35.23683","مسجد رفيديا","32.2215184","35.237406899999996","3.7037037037037033%","54.38960258585779m"
"Al Mustashfá al ‘Arabī at Takhaşşuşī","32.22365","35.23997","","32.2233015","35.2398105","0%","41.46708530401715m"
"Al Mustashfá al Ḩukūmī","32.22541","35.24129","مسشفى رفيديا","32.225524699999994","35.2416936","4.545454545454546%","40.11369851149451m"
"Mustashfá Nāblus at Takhaşşuşī","32.22048","35.24682","","32.220833","35.246642200000004","0%","42.58168396896344m"
"Al Qā‘ah al Injīlīyah","32.22331","35.24058","كنيسة الراعي الصالح","32.2229425","35.2408651","4.761904761904762%","48.81592634976282m"
"Funduq al Qaşr","32.22085","35.24065","Sasnet","32.220945199999996","35.2407261","7.142857142857142%","12.763475798103872m"
"Wizārat al Ashghāl al ‘Āmmah","32.22409","35.24393","مطعم تشكن هت","32.2241493","35.2433661","3.571428571428571%","53.559867641265974m"
"Madrasat ‘Abd al Ḩamīd as Sāyiḩ","32.2249","35.24634","مدرسة عبد المنعم السايح للبنات","32.2253933","35.2462031","3.225806451612903%","56.203890051262725m"
"Madrasat al Malik Ţalāl","32.22524","35.24631","نقابة المهندسن","32.2254685","35.2458511","4.3478260869565215%","50.131496544599216m"
"Al Jawwāl al Filasţīnī","32.22434","35.25058","مدرسة ابن قتيبة الاساية للبنين","32.224090000000004","35.2501966","3.3333333333333335%","45.54847431769564m"
"Niqābat al Muhandisīn","32.22564","35.24582","صيدلية سامر","32.2254215","35.24552","4.761904761904762%","37.23894707702008m"
"Masjid ar Rawḑah","32.22468","35.24713","Ospedale","32.224649","35.247208","6.25%","8.116334243661862m"
"Al Muntazah al Baladī","32.22386","35.25282","American Chicken Bros","32.223645399999995","35.252291899999996","9.523809523809524%","55.17588982623091m"
"Masjid ‘Ā’ishah Umm al Mu’minīn","32.23019","35.25632","Aisha Mosque","32.2298237","35.2565672","12.903225806451612%","46.82764485482585m"
"Masjid ‘Uthmān Bin ‘Affān","32.21544","35.27651","Al Rafah Ban","32.2152703","35.2759306","8.0%","57.77172822575813m"
"Ad Dākhilīyah","32.2143","35.27352","مكتب تكسي ديانا","32.2144388","35.2730765","6.666666666666667%","44.5530052858261m"
"Al Ashghāl al ‘Āmmah","32.21501","35.27263","مدرسه العامريه للبنات","32.2154968","35.2726042","4.761904761904762%","54.03630078474759m"
"Dā’irat al Arşād al Jawwīyah","32.21513","35.27341","Noora pharmac","32.2154955","35.2738683","7.142857142857142%","59.23992023175937m"
"Wizārat at Tarbiyah wa at Ta‘līm","32.2164","35.27294","وزارة التعليم","32.21623889999999","35.272904600000004","3.125%","18.173501119010947m"
"Maḩaţţat Waqūd Kan‘ān","32.21908","35.2717","مدرسةعبد الرحيم جردانة الثانوية للذكور","32.2187054","35.2720158","2.631578947368421%","51.10561309399387m"
"Maḩaţţat Waqūd at Tamīmī","32.21811","35.26926","Cairo- Jordan Ban","32.2180011","35.2690803","4.166666666666666%","20.803768411762118m"
"Madrasat al Wikālah lil Ināth","32.21688","35.27248","مدرسة الفاروق المختلطه","32.2167","35.2719852","3.4482758620689653%","50.73615042920416m"
"Al Madrasah ath Thānawīyah al ‘Ā’ishīyah","32.21595","35.26886","مدرسة عائشة الاساسية للبنات","32.2159425","35.269463200000004","2.5%","56.87034912298661m"
"Madrasat Samīr Sa‘d ad Dīn","32.21567","35.26967","مكتب تكسي العبير","32.2152461","35.269738399999994","3.8461538461538463%","47.44672097406173m"
"Al Madrasah aş Şalāḩīyah lil Banāt ath Thānawīyah","32.21533","35.27067","مدرسه الصلاحية للبنين","32.214958100000004","35.27043","2.0408163265306123%","47.0388788191472m"
"Al Madrasah al ‘Āmirīyah","32.21562","35.27191","abu Jaber coffee shop","32.215930900000004","35.2717911","4.166666666666666%","36.25223882604917m"
"Al Masraḩ ar Rūmānī","32.21653","35.26298","مسجد عجعج","32.2168883","35.262736600000004","5.263157894736842%","45.88169767659619m"
"Madrasat Z̧āfir al Maşrī","32.21762","35.26382","مدرسة ظافر المصري للبنات","32.2173394","35.2641516","4.166666666666666%","44.1063607597764m"
"Iliktrūniyāt Filasţīn","32.21694","35.25739","مدرسة عبد المغيث الانصاري الثانوية للبنات","32.2173332","35.2572771","2.4390243902439024%","44.88235369186165m"
"Ḩammām al Qāḑī","32.21858","35.25941","","32.2187668","35.2589724","0%","46.160511144006506m"
"Khān al Wikālah","32.22078","35.25839","","32.2203708","35.2580995","0%","52.99929754766745m"
"Al Kanīsah al Anjlīkānīyah","32.22057","35.25733","","32.220655900000004","35.2568325","0%","47.85503103012609m"
"Madrasat al Fāţimīyah","32.2213","35.25718","عيادة الدكتور سامح الحنبلي","32.221509999999995","35.257382799999995","3.8461538461538463%","30.12883663145343m"
"Maktab Wikālat al Ghawth ad Duwalīyah","32.22164","35.25685","Project Hope - Nablus","32.2219374","35.256465500000004","5.405405405405405%","49.00304961523951m"
"Şaydalīyat Aşlān","32.22153","35.26053","","32.2216753","35.259997600000005","0%","52.70979244368397m"
"Şaydalīyat Usāmah","32.22238","35.26213","المستشفى الوطني","32.2227088","35.2624703","5.88235294117647%","48.563355863047924m"
"Maḩaţţat Waqūd ash Shak‘ah","32.22149","35.26128","Sharaf restauran","32.2211895","35.2611904","11.538461538461538%","34.376392318028316m"
"Al Baladīyah","32.2215","35.26307","بلدية نابلس","32.221662699999996","35.263153100000004","8.333333333333332%","19.669081318261384m"
"Al Ghurfah at Tijārīyah","32.22227","35.26233","تكسي المدينة","32.222022700000004","35.2627436","4.3478260869565215%","47.666418447942775m"
"Markaz ash Shurţah","32.22208","35.2636","الاتصالات الفلسطينية","32.2217994","35.2636658","5.0%","31.728114527389653m"
"Al Mustashfá al Waţanī","32.22275","35.26246","مطعم سليم افندي","32.222625","35.2628583","4.545454545454546%","40.02238682733592m"
"Maqarr al Ittiḩād al ‘Āmm li Niqābat al ‘Umāl","32.22238","35.26406","الشمال للتأمين","32.22284439999999","35.2640867","2.2222222222222223%","51.5591127667585m"
"Masjid al Ḩājj Namir an Nāblusī","32.22172","35.26441","دائره المياه","32.221815500000005","35.264964299999995","3.225806451612903%","53.31346340926922m"
"Mujamm‘ ad Dawā’ir - Al Barīd - Al Ittişālāt - Wizārat ash Shabāb - Wizārat al Iskān","32.22254","35.26298","تلفزيون الجلاء","32.2227354","35.2632125","1.1904761904761905%","30.819358781937396m"
"Maydān at Taḩrīr","31.50739","35.07856","دوار التحرير","31.5073936","35.0785622","6.25%","0.45056157532463914m"
"Sūq al Khaḑār al Markazī","31.50524","35.08457","Central Vegetables Market","31.505289500000003","35.084619599999996","20.0%","7.233573329796973m"
"Madrasat al Khalīl aş Şinā‘īyah","31.50846","35.08424","","31.508417600000005","35.0848588","0%","58.969851525709444m"
"Madrasat Ghirnāţah","31.51066","35.07774","Ghranada School","31.5102988","35.0778258","11.11111111111111%","40.87013118463621m"
"Jāmi‘at Būlītiknik Filasţīnī - Mabná A","31.5085","35.09207","جامعة بوليتكنك فلسطين مبنى A","31.5085017","35.0923025","5.263157894736842%","22.086845095121976m"
"Jāmi‘at Būlītiknīk Filasţīnī - Mabná B","31.50528","35.08979","جامعة بوليتكنيك فلسطين","31.505169899999995","35.0898213","2.631578947368421%","12.564581370856853m"
"Ḑāḩiyat Iskān al Baladīyah","31.50398","35.09218","مخزن أخشاب","31.504267","35.0918966","3.8461538461538463%","41.682869283962006m"
"Masjid Aḩmad Bin Khanbal","31.51943","35.07743","مسجد الامام احمد بن حنبل","31.5194778","35.0774336","4.166666666666666%","5.311007947537914m"
"Madrasat Hudá ‘Abd an Nabī","31.52038","35.0889","مدرسة هدى عبد النبي","31.5201088","35.0891195","3.8461538461538463%","36.59070409996302m"
"Madrasat Ḩikmat","31.51917","35.08439","مدرسة الشافعي الأساسية للبنين","31.5192028","35.0846179","3.4482758620689653%","21.949987929477246m"
"Madrasat as Sayyidah Sārah","31.52489","35.08034","مدرسة سيدتنا سارة","31.5250502","35.0805242","3.8461538461538463%","24.931548466439672m"
"Madrasat Sayyidunā Ibrāhīm","31.52873","35.07816","مدرسة سيدنا ابراهيم","31.528498699999997","35.0781973","3.8461538461538463%","25.889722800653683m"
"Jāmi‘at Būlītiknik Filasţīn","31.52146","35.08735","جامعة بوليتكنك فلسطين","31.52148","35.08764910000001","3.7037037037037033%","28.495118579754823m"
"Markaz Aşdiqā’ Fawzī Ka‘wash li Tiknūlūjiyā al Ma‘lūmāt","31.52149","35.08783","مركز فوزي كعوش","31.521599900000002","35.0880569","1.8181818181818181%","24.757556764790216m"
"Masjid Khabbāb","31.52884","35.08073","مسجد خباب","31.529182300000002","35.08085689999999","7.142857142857142%","39.821340650537m"
"Masjid ash Shāf‘ī","31.52806","35.09245","مسجد الرباط","31.528212300000003","35.092333","5.88235294117647%","20.214834917553574m"
"Masjid ‘Umar Bin ‘Abd al ‘Azīz","31.52834","35.08596","مسجد عمر بن عبد العزيز","31.528412100000004","35.08589370000001","3.3333333333333335%","10.176353628009704m"
"Maydān Khabbāb","31.52955","35.08033","صيدليه خباب","31.529414399999997","35.0801994","7.142857142857142%","19.49102230952032m"
"Bank al Urdunn","31.53209","35.08951","محطة السلام للمحروقات","31.5319708","35.0889185","4.761904761904762%","57.70857626359247m"
"Wādī at Tuffāḩ al Jadīd","31.52744","35.0947","Gas Station Mecca","31.5272512","35.09524329999999","8.695652173913043%","55.68446360476702m"
"Maydān al Jaldah","31.53495","35.08295","Ali baba smoker center","31.5350049","35.0830074","4.545454545454546%","8.17120940275534m"
"Dawwār al Manārah","31.52966","35.09734","Fadel Abdeen & Sons Exchange","31.529748100000003","35.097432299999994","7.142857142857142%","13.124883146024976m"
"Masjid ar Raḑwān","31.53822","35.07423","مسجد الرضوان","31.538431699999997","35.0741148","6.25%","25.897153601508663m"
"Al Bank al ‘Arabī","31.53389","35.08911","Fadel Abdeen & Sons Exchange Co.","31.534276799999997","35.0895336","6.25%","58.80214559723566m"
"Bank Filasţīn al Maḩdūd","31.5336","35.08973","عابدين للصرافة","31.533416100000004","35.0897328","4.3478260869565215%","20.39232285754315m"
"Al Bank al Islāmī al ‘Arabī","31.53219","35.09753","","31.5319245","35.0976894","0%","33.10253166937072m"
"Bank al Urdunn","31.53272","35.09762","مدرسة ابن رشد","31.5332348","35.0975472","7.142857142857142%","57.497516190706115m"
"Bank al Istithmār al Filasţīnī","31.53031","35.09697","","31.530319","35.097533299999995","0%","53.506839584171466m"
"Madrasat Nusaybah al Māzinīyah","31.54109","35.10139","مدرسة المحتسب للبنات","31.540980199999996","35.1007927","3.3333333333333335%","58.01195301031851m"
"Madrasat Ḩassūnah","31.54167","35.1013","Al-Huda School for Girl","31.541574699999998","35.100725700000005","4.3478260869565215%","55.54991604078894m"
"Madrasat Mūnunāyt","31.5439","35.09991","","31.543966100000002","35.099677899999996","0%","23.226384353395893m"
"Madrasat aş Şafā","31.54443","35.09808","Al-Safa Schoo","31.544420000000002","35.098055200000005","12.5%","2.6029026643410953m"
"Madrasat al Fārūq","31.54687","35.09691","Al-Karaki Transportation","31.547206699999997","35.0968258","8.333333333333332%","38.179444202154215m"
"Madrasat Aminah Bint Wahb","31.5466","35.09243","Amina Schoo","31.5466918","35.0920283","20.0%","39.47822366753236m"
"Madrasat Ibn Khaldūn","31.54686","35.0922","Almallek Khaled Schoo","31.547304200000003","35.091975899999994","23.809523809523807%","53.65268649297218m"
"Mujamma‘ ad Dawā’ir al Ḩukūmīyah","31.53522","35.09434","محافظة الخليل","31.5352743","35.094946","3.125%","57.863876473192484m"
"Jāmi‘at Būlītiknik Filasţīn","31.53368","35.09774","كراميلو طهبوب","31.5333493","35.0980246","3.7037037037037033%","45.552439655173366m"
"Al Unrwā","31.53395","35.0981","","31.534167699999998","35.098504600000005","0%","45.37687427634493m"
"Baladīyat al Khalīl","31.53417","35.09868","قاعة بلدية الخليل","31.5341311","35.0988914","5.263157894736842%","20.534284029055065m"
"Funduq al Khalīl as Siyāḩī","31.53544","35.09832","قاعة الأمانة","31.535480100000004","35.09786879999999","3.8461538461538463%","43.078926474699124m"
"Aş Şalīb al Aḩmar","31.53917","35.09946","","31.5394547","35.099439200000006","0%","31.628924254626675m"
"Al Ittişālāt al Filasţīnīyah","31.54116","35.09902","الاتصالات الفلسطينية","31.5409276","35.0989954","3.571428571428571%","25.873904891368465m"
"Markaz aş Şumm wa al Bukr","31.54195","35.09815","Al-Nada Kindergarte","31.5414975","35.098239899999996","8.0%","50.89375723747086m"
"Al Majlis at Tashrī‘ī","31.54223","35.09959","Al Abdeen Exchange Co. Ltd.","31.5420864","35.0991304","11.11111111111111%","46.45716636825396m"
"Masjid Nimrah","31.54193","35.10338","Nimra Mosque","31.541967699999997","35.1031312","38.46153846153847%","23.99296192415507m"
"Far‘ Niqābat al Muhandisīn","31.54623","35.09999","عمارة الاسراء","31.546186","35.1000033","3.8461538461538463%","5.039479806998134m"
"Jam‘īyat ash Shubbān al Muslimīn","31.54406","35.09848","Al-Quds Open University","31.543588","35.098617600000004","6.25%","53.94126019705899m"
"At Tawājud ad Duwalī al Mu’aqqat fī al Khalīl","31.55939","35.10321","Temporary International Presence in Hebron (TIPH","31.5593998","35.103491399999996","6.25%","26.73882687695849m"
"Maḩaţţat Zayd al Ahlīyah","31.55789","35.10054","Al Sha'rawi Family Hal","31.5583456","35.100817799999994","8.333333333333332%","56.98750434792893m"
"Mustashfá al Mīzān","31.55913","35.10382","Al Mizan Hospita","31.558751","35.1034094","16.666666666666664%","57.32066385336679m"
"‘Ayn Sārah","31.53649","35.09882","","31.5366766","35.098674100000004","0%","24.90076512025451m"
"Mustashfá al Ahlī","31.55644","35.08302","Al Ahli Hospita","31.556500699999997","35.0830924","29.411764705882355%","9.620264206603776m"
"Jam‘īyat Sayyidāt al Khalīl al Khayrīyah","31.55568","35.08945","Hebron Women's Societ","31.555275899999994","35.0894582","5.0%","44.8129919283712m"
"Jāmi‘at al Khalīl","31.55018","35.09252","College of Scienc","31.5504321","35.0925838","5.88235294117647%","28.601484702641905m"
"Wizārat al I‘lām","31.55006","35.09454","French Cente","31.5497762","35.0943552","6.25%","36.02916783933272m"
"Madrasat al Ḩājj Ibrāhīm Abū aḑ Ḑab‘āt","31.5516","35.08721","Abu Aldaphat Schoo","31.5517326","35.0872156","7.894736842105263%","14.712166265288655m"
"Masjid Shāhīn","31.55745","35.09269","Al Ihsan Societ","31.557076600000002","35.092656299999994","13.333333333333334%","41.52570306879023m"
"Markaz Faḩş wa Tarkhīş al Marbakāt","31.55762","35.09653","Traffic Department","31.5574783","35.096045600000004","5.88235294117647%","48.60059153314623m"
"Bi’r Ḩaram ar Rāmah","31.55653","35.10563","Al Sayed School For Boys","31.556974699999998","35.1059015","8.333333333333332%","55.639493236291095m"
"Bi’r Ijdah","31.55147","35.10408","Masjid Al Qasim","31.5512892","35.1037726","6.666666666666667%","35.40907690417184m"
"Rās al Jūrah","31.55618","35.10061","Ras Al Joura Gas Statio","31.5559518","35.1000924","13.043478260869565%","55.27511418501194m"
"Qayzūn","31.55778","35.10985","قاعة الغزالي","31.558030699999996","35.1102185","0%","44.685214839984006m"
"Madrasat ar Rāshidīn","31.54909","35.10613","","31.5490958","35.105564","0%","53.74704514899965m"
"Madrasat aş Şiddīq","31.54842","35.09727","Al-Seddiq Schoo","31.548617999999998","35.097372","11.11111111111111%","23.99548081453501m"
"Maydān Ibn Rushd","31.53101","35.09779","tivt","31.531471399999997","35.0980668","0%","57.51815419204133m"
"Maydān Ţāriq Bin Ziyād","31.5188","35.11227","tareq bn ziea","31.5191214","35.112049400000004","9.090909090909092%","41.33990512470965m"
"Nādī Ţāriq Bin Ziyād","31.51946","35.11217","Hebron Elementary Schoo","31.5199113","35.1121402","8.695652173913043%","50.11942753318092m"
"Mustashfá Muḩammad ‘Alī al Muḩtasib","31.5168","35.11039","Mohammad Ali Al Mohtaseb Hospita","31.516949600000004","35.110251299999995","17.142857142857142%","21.18273668631208m"
"Maktabat Baladīyat al Khalīl","31.51769","35.11024","Al Helal Fuel Statio","31.5174869","35.1101537","10.714285714285714%","23.964896336943134m"
"Markaz Ţawāri’ al Khalīl","31.51973","35.11179","Tariq Bin Ziad Elementary School For Boy","31.519730199999998","35.111358700000004","5.0%","40.96589996762319m"
"At Takīyah","31.52507","35.11007","Ibraheem Sou","31.524942600000003","35.1098901","16.666666666666664%","22.169476639488334m"
"Al Awqāf al Islāmīyah","31.5267","35.10982","Al Sala","31.5267455","35.109787","14.285714285714285%","5.93925621060223m"
"Madrasat al Yaqaz̧ah","31.52601","35.10775","Be'r Al Saba' Schoo","31.5265054","35.1077505","10.0%","54.92925582243582m"
"Madrasat Qurţubah","31.525","35.10448","Qurtuba Schoo","31.5248601","35.1045542","17.647058823529413%","17.037696515356842m"
"Madrasat al Ya‘qūbīyah","31.52722","35.10457","Jordan Ahli Bank","31.526735","35.104646","4.545454545454546%","54.258361460101064m"
"‘Iyādat al Kārantīnah","31.52161","35.10546","مسجد طيبة","31.521542999999998","35.1058953","4.761904761904762%","42.00711605079173m"
"‘Iyādat Wikālat al Ghawth","31.52257","35.10474","الانوروا","31.5224588","35.1051821","0%","43.763224014023756m"
"Jāmi‘ al Anşār","31.54172","35.09023","مسجد الانصار","31.541897100000003","35.090105","7.142857142857142%","22.945469628718715m"
"Jāmi‘ ash Shaykh ‘Alī Bakkah","31.52835","35.10385","مسجدعلي بكا","31.528458399999998","35.103696299999996","3.571428571428571%","18.908923301306224m"
"Mustashfá al Khalīl al Ḩukūmī","31.53023","35.1001","Queen Alia Hospital","31.530264399999997","35.0999624","6.896551724137931%","13.613367867580164m"
"Maktabat Baladīyat al Khalīl","31.52895","35.09738","","31.5289232","35.0971529","0%","21.772117107959463m"
"Al Hilāl al Aḩmar al Filasţīnī","31.52894","35.09989","غرفة تجارة الخليل","31.5285602","35.1002495","3.3333333333333335%","54.21375018608109m"
"Nādī Shabāb al Khalīl","31.52782","35.10248","جريدة القدس","31.527460700000002","35.1021958","4.761904761904762%","48.121434368546595m"
"Nādī al Ahlī","31.52695","35.10213","موقف الظاهرية","31.5269058","35.101744200000006","7.6923076923076925%","36.967680159986166m"
"Jam‘īyat Aşdiqā’ al Marīḑ","31.52665","35.10126","قهوة حمادة","31.5269304","35.1014214","4.0%","34.663930246158145m"
"Maḩaţţat al Khalīl al Markazīyah","31.52753","35.09809","موقف دنديس","31.527799699999996","35.0985882","3.125%","55.97383773700474m"
"Bank al Qāhirah ‘Ammān","31.52783","35.09736","Palestine Islamic Bank","31.5280034","35.097609000000006","18.181818181818183%","30.477961332769347m"
"Bank al Iskān","31.52961","35.09652","El Eskan Ban","31.530039000000002","35.096275899999995","23.076923076923077%","52.91549974909457m"
"Khallat Qashqalah","31.53172","35.10692","Masjid Abu Ubaida","31.531856899999998","35.106873799999995","11.76470588235294%","15.800688298123237m"
"Masjid al Khaḑir","31.69733","35.16375","Al-Khader Mosque","31.6971096","35.1634664","18.75%","36.33295913356402m"
"Madrasat Arţās","31.68924","35.18957","مدرسة ارطاس للبنين","31.6891797","35.18942929999999","5.555555555555555%","14.921654625763477m"
"Kanīsat wa Dayr Arţās","31.68657","35.18637","Virgin Mary Convent","31.686744899999997","35.1864584","4.761904761904762%","21.126818246712737m"
"Mutḩaf Arţās","31.68914","35.18652","مسجد عمر بن الخطاب","31.688852899999997","35.186134100000004","5.555555555555555%","48.49791661263073m"
"Masjid ash Shuhadā’","31.69302","35.18585","جمعية الصديق للعناية بالاطفال","31.692747999999998","35.1863475","3.4482758620689653%","55.98460628893507m"
"Masjid an Naşr","31.69398","35.1797","مسجد النصر","31.6937421","35.18011129999999","7.142857142857142%","47.07799186518938m"
"Madrasat al Wikālah","31.69427","35.18183","مدارس الدهيشة","31.6943502","35.182152","5.263157894736842%","31.796170708003295m"
"Mabná al Wikālah","31.69446","35.18363","مؤسسة الصديق للعناية بالاطفال","31.694415399999997","35.1839364","3.4482758620689653%","29.466253845883884m"
"Qiyādat ash Shurţah","31.69443","35.19065","ادارة مرور بيت لحم","31.694249499999998","35.190500899999996","5.263157894736842%","24.502568028596045m"
"Kullīyat Dār al Kalimah","31.6959","35.18893","مدرسة دار الكلمة","31.6963169","35.1887206","4.3478260869565215%","50.308896800678205m"
"Nādī Shabāb al Khaḑir ar Riyāḑī","31.70437","35.16072","مدرسة القاهر الاساسية للخضر","31.704509","35.161313899999996","3.225806451612903%","58.37033485948279m"
"Markaz al ‘Ilāj aţ Ţabī‘ī","31.70226","35.17794","مركز الدوحة للعلاج","31.701833","35.1779363","4.0%","47.34774612132132m"
"Madrasat al Fārūq","31.70226","35.17884","","31.702453499999997","35.17879","0%","21.972901767925794m"
"Jam‘īyat Bayt Laḩm al ‘Arabīyah lit Ta’hīb","31.72138","35.17817","الجمعيه العربيه بيت جالا","31.721275899999995","35.1779041","2.380952380952381%","27.719093691313752m"
"Madrasat al Amal","31.71602","35.17585","Al-Amal schoo","31.7162238","35.176252500000004","25.0%","44.340671261238526m"
"Maktab al Irtibāţ","31.71587","35.17735","Deja v","31.716198","35.177808","5.88235294117647%","56.632250231356416m"
"Mustashfá al Kārītās lil Aţfāl","31.72032","35.20523","Caritas Hospital Parkin","31.720567","35.2047692","10.0%","51.551089519420124m"
"Maḩallāt as Sintwārī al Muttaḩidah","31.71735","35.20267","Coffee Shop 'Coffee Break","31.717882","35.2026545","5.88235294117647%","59.007451056163035m"
"Sintwārī Hayrawdiyūm","31.71682","35.20397","ASPARAGO Cafe & Restauran","31.7169772","35.2039522","8.0%","17.512087400812963m"
"Funduq Bārādāys","31.71617","35.2028","مركز طبي هيا","31.7158972","35.202899","6.666666666666667%","31.670597088761873m"
"Masjid Aḩmad Ibn Ḩanbal","31.71964","35.19516","مدرسة الوكالة","31.719812899999997","35.1953656","4.3478260869565215%","27.336340066726613m"
"Masjid Abū Bakr aş Şiddīq","31.72003","35.19911","Abu-Baker Al-Sedeeq Mosque","31.7200055","35.199026399999994","11.538461538461538%","8.376255492601565m"
"Masjid Bilāl","31.71948","35.2015","Cemetery","31.719546100000002","35.2013477","0%","16.18907475715117m"
"Al Madrasah ath Thānawīyah lidh Dhukūr","31.71607","35.19895","مدرسة ذكور بيت لحم الثانوية","31.7161467","35.198443","2.631578947368421%","48.801807553072685m"
"Masjid Şalāḩ ad Dīn","31.7144","35.20108","مسجد مخيم العزة","31.714386100000002","35.2014106","5.263157894736842%","31.373760338680604m"
"Al Kanīsah al Ma‘madānīyah","31.71213","35.19769","Beit jala Hospita","31.7117021","35.197425200000005","7.6923076923076925%","53.676324002659385m"
"Mu’assasat Sīrā","31.71234","35.1972","Vanda Pharmac","31.711894899999997","35.196917799999994","6.666666666666667%","56.136193865063795m"
"Mi‘şarat az Zaytūn al Jadīdah","31.71475","35.1958","مركز طيبة للتراث الشعبي","31.7151821","35.1955359","3.4482758620689653%","54.05729599827718m"
"Lāyf Jayt","31.71451","35.19123","TABOO Burger bar","31.7144103","35.1916189","6.25%","38.48381942949437m"
